age,workclass,fnlgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,label,predicted_score,predicted_label,type
80,,91901,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,25,United-States,<=50K,0,0.0024838476,0,TN
20,Private,262749,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K,0,4.2076696e-05,0,TN
34,Self-emp-not-inc,168906,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K,0,0.068695225,0,TN
50,,146015,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,>50K,1,0.5435153,1,TP
46,Private,195833,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,,<=50K,0,0.11638246,0,TN
39,Private,207824,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,60,United-States,<=50K,0,0.0007623811,0,TN
61,Self-emp-not-inc,196773,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,>50K,1,0.016793905,0,FN
50,Private,279129,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,>50K,1,0.6721587,1,TP
27,Private,617860,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K,0,1.4429833e-07,0,TN
69,Local-gov,197288,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K,0,0.1039068,0,TN
37,Private,52221,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K,0,0.16986354,0,TN
29,Private,237865,Masters,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,<=50K,0,7.815224e-05,0,TN
25,Private,395512,12th,Married-civ-spouse,Machine-op-inspct,Other-relative,Other,Male,0,0,40,Mexico,<=50K,0,0.00057679013,0,TN
42,Private,125280,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,3137,0,40,United-States,<=50K,0,0.0048791994,0,TN
34,Private,206297,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,>50K,1,0.78158337,1,TP
44,Private,110908,Assoc-voc,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,25,United-States,<=50K,0,0.35902888,0,TN
20,Private,162688,Assoc-voc,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.00022295311,0,TN
62,Private,210142,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1,0.75233674,1,TP
20,Private,286166,HS-grad,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,<=50K,0,0.00022684538,0,TN
44,Private,171484,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,1,0.15816346,0,FN
34,Self-emp-inc,215382,Masters,Separated,Prof-specialty,Not-in-family,White,Female,4787,0,40,United-States,>50K,1,0.6574878,1,TP
48,Self-emp-inc,56975,HS-grad,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,0,0,84,,<=50K,0,0.022680892,0,TN
31,Private,143653,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K,0,0.62188816,1,FP
28,Private,499001,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,Mexico,<=50K,0,7.076989e-06,0,TN
48,Private,202117,11th,Divorced,Other-service,Not-in-family,White,Female,0,0,34,United-States,<=50K,0,0.015731424,0,TN
31,Self-emp-not-inc,389765,7th-8th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K,0,0.93286544,1,FP
35,Private,48404,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,0,0.00026002622,0,TN
56,Self-emp-not-inc,62539,11th,Widowed,Other-service,Unmarried,White,Female,0,0,65,Greece,>50K,1,0.005833096,0,FN
30,Private,87469,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0006039566,0,TN
17,,151141,10th,Never-married,,Own-child,White,Male,0,0,30,United-States,<=50K,0,4.8491606e-06,0,TN
35,State-gov,177974,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,1,0.05247534,0,FN
35,Self-emp-not-inc,193260,Masters,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,40,,>50K,1,0.29022858,0,FN
57,Private,96779,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.25290948,0,TN
31,Private,509364,5th-6th,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,Mexico,<=50K,0,0.00014257834,0,TN
33,Private,150154,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.17579031,0,TN
44,Private,421449,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.033988707,0,TN
39,Private,340091,Some-college,Separated,Other-service,Unmarried,White,Female,0,0,75,United-States,<=50K,0,0.01462436,0,TN
31,Private,164309,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K,0,0.0009113868,0,TN
47,Private,105381,HS-grad,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.006835178,0,TN
37,Local-gov,221740,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,United-States,>50K,1,0.9718596,1,TP
51,Local-gov,240358,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,1,0.79581016,1,TP
18,Private,251923,11th,Never-married,Sales,Own-child,White,Female,0,0,15,United-States,<=50K,0,7.114066e-08,0,TN
36,Local-gov,331902,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K,0,6.933533e-05,0,TN
27,Local-gov,332249,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K,0,1.21445855e-05,0,TN
25,Private,113654,HS-grad,Separated,Exec-managerial,Unmarried,White,Female,0,0,37,United-States,<=50K,0,0.0002700496,0,TN
34,Private,204991,Some-college,Divorced,Exec-managerial,Own-child,White,Male,0,0,44,United-States,<=50K,0,0.018075814,0,TN
19,Private,243941,Some-college,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,0,1721,25,United-States,<=50K,0,1.521909e-08,0,TN
46,Private,83064,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.5422553,1,FP
34,Private,135785,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,<=50K,0,0.10775834,0,TN
25,Private,172581,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.014831915,0,TN
30,Private,176175,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Female,0,0,24,United-States,<=50K,0,0.0011204071,0,TN
21,Private,198050,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,<=50K,0,4.9643237e-05,0,TN
23,Private,170482,Some-college,Never-married,Sales,Own-child,White,Male,0,0,45,United-States,<=50K,0,0.0010307614,0,TN
38,Private,226106,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0.0006841094,0,TN
33,Private,117983,10th,Divorced,Other-service,Unmarried,White,Female,0,0,45,United-States,<=50K,0,0.0026455529,0,TN
38,Private,143538,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0008717738,0,TN
40,,165309,7th-8th,Separated,,Not-in-family,White,Female,0,0,8,United-States,<=50K,0,4.6041737e-06,0,TN
37,Private,34378,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,2580,0,60,United-States,<=50K,0,0.00028718053,0,TN
45,Private,174533,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,50,United-States,>50K,1,0.9999497,1,TP
24,Private,311376,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.021424111,0,TN
45,Private,31339,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,United-States,>50K,1,0.617011,1,TP
23,Private,188545,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female,0,1974,20,United-States,<=50K,0,3.197748e-05,0,TN
41,Private,33310,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0035412598,0,TN
24,Private,456367,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.011227587,0,TN
19,Private,69151,9th,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K,0,3.754174e-05,0,TN
39,Self-emp-not-inc,52870,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.020832134,0,FN
51,State-gov,454063,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K,1,0.9999999,1,TP
26,Private,248612,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,0,0,30,United-States,<=50K,0,0.0010323878,0,TN
23,Private,292023,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0.00016701834,0,TN
29,Private,194864,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,18,United-States,<=50K,0,0.006472054,0,TN
57,Self-emp-not-inc,291529,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,13,United-States,>50K,1,0.99893206,1,TP
50,Self-emp-not-inc,124793,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K,0,0.016795881,0,TN
30,Private,176123,10th,Never-married,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K,0,0.0002724968,0,TN
40,Private,229148,12th,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,Jamaica,<=50K,0,0.02483534,0,TN
25,Private,182227,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1579,40,United-States,<=50K,0,2.1535512e-05,0,TN
39,Private,484475,11th,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K,0,0.0001833498,0,TN
58,Private,138285,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K,0,0.010617326,0,TN
40,Private,207578,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,60,United-States,>50K,1,0.9999616,1,TP
29,Private,282944,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1,0.22175808,0,FN
54,Self-emp-not-inc,105010,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.44947323,0,FN
32,Private,295589,Masters,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,1977,40,United-States,>50K,1,0.9994293,1,TP
56,Federal-gov,107314,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,0,0.01389802,0,TN
42,State-gov,404573,Prof-school,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.119856074,0,TN
51,Private,193374,1st-4th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K,0,0.0150389,0,TN
28,Self-emp-not-inc,200515,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.18589003,0,TN
30,Private,467108,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,>50K,1,0.9924771,1,TP
25,Private,155320,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,0,0,45,United-States,<=50K,0,0.04888145,0,TN
49,Private,245305,10th,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,42,United-States,>50K,1,0.045471612,0,FN
20,Private,42706,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,25,United-States,<=50K,0,9.4012765e-05,0,TN
31,Private,57781,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K,0,0.0036123986,0,TN
32,State-gov,400132,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K,1,0.22655419,0,FN
41,Private,120277,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.088800475,0,TN
26,Private,255193,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,3411,0,40,United-States,<=50K,0,0.00048337193,0,TN
26,Private,130931,HS-grad,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,<=50K,0,3.2737132e-06,0,TN
48,Local-gov,115497,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K,0,0.4158595,0,TN
21,Private,89991,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,0,9.631838e-05,0,TN
47,Private,181363,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.80655116,1,TP
41,Self-emp-not-inc,29762,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,5013,0,70,United-States,<=50K,0,0.0012358086,0,TN
34,Private,184147,HS-grad,Separated,Sales,Unmarried,Black,Female,0,0,20,United-States,<=50K,0,2.3922528e-05,0,TN
46,Federal-gov,330901,Some-college,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,<=50K,0,0.9098283,1,FP
26,Private,238367,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,0,0.20286947,0,TN
49,Local-gov,193249,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,0,0.51340103,0,TN
49,Self-emp-not-inc,117634,Some-college,Widowed,Craft-repair,Unmarried,White,Female,0,0,30,United-States,<=50K,0,0.0010242854,0,TN
57,State-gov,32694,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.93190676,1,TP
43,Self-emp-not-inc,130126,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.15234645,0,FN
36,Private,128876,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.16077095,0,TN
25,Private,174545,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,0,0,46,United-States,<=50K,0,0.0010845342,0,TN
34,Private,154548,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K,0,9.636643e-05,0,TN
24,Private,155818,Some-college,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,0,0.00035729085,0,TN
29,Private,161097,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,>50K,1,0.0064845546,0,FN
69,Self-emp-not-inc,29980,7th-8th,Never-married,Farming-fishing,Other-relative,White,Male,1848,0,10,United-States,<=50K,0,7.2789903e-06,0,TN
39,Private,61178,Bachelors,Divorced,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.09065116,0,TN
32,Self-emp-not-inc,197867,Assoc-voc,Divorced,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K,0,0.044398535,0,TN
20,Private,64292,Some-college,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K,0,3.4483015e-05,0,TN
27,Private,109165,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,0,0.23729983,0,TN
49,State-gov,247378,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,0.0061140214,0,TN
25,Private,110978,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,37,India,>50K,1,0.005896757,0,FN
32,Private,252257,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0.0019790488,0,TN
62,Private,290754,10th,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,3.1623455e-05,0,TN
56,Private,170324,5th-6th,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Trinadad&Tobago,<=50K,0,0.063858286,0,TN
42,Private,160893,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,0,0,23,United-States,<=50K,0,0.6673374,1,FP
21,Private,30039,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.0010024728,0,TN
27,Private,101618,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K,0,0.09277837,0,TN
36,Federal-gov,153066,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.96953917,1,TP
34,Private,214288,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.015580765,0,TN
43,Private,148998,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.019375835,0,TN
61,Private,232808,10th,Divorced,Other-service,Not-in-family,White,Male,0,0,24,United-States,<=50K,0,3.9999635e-05,0,TN
24,Local-gov,322658,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.04915882,0,TN
45,Private,120131,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,United-States,>50K,1,0.9999558,1,TP
39,Local-gov,239119,Masters,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,Dominican-Republic,<=50K,0,0.017587738,0,TN
68,Private,165017,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Italy,>50K,1,0.80253166,1,TP
29,State-gov,301582,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K,0,0.17544614,0,TN
44,State-gov,395078,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.00049758307,0,TN
49,Private,315984,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.02704933,0,TN
73,Private,173047,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,United-States,<=50K,0,0.0015187641,0,TN
33,Local-gov,169652,Assoc-voc,Never-married,Adm-clerical,Own-child,White,Male,0,1669,55,United-States,<=50K,0,8.680268e-06,0,TN
51,Private,171409,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K,1,0.75515014,1,TP
36,Private,359678,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,48,United-States,<=50K,0,0.00032817601,0,TN
42,Private,183241,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K,1,0.8205517,1,TP
59,Private,231377,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,45,United-States,>50K,1,0.9883448,1,TP
26,Local-gov,159662,10th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0.017004278,0,TN
53,Private,157947,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0052080853,0,TN
35,Self-emp-not-inc,95455,Bachelors,Divorced,Exec-managerial,Unmarried,White,Female,0,0,55,United-States,<=50K,0,0.405641,0,TN
36,Private,112512,12th,Separated,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K,0,8.120689e-06,0,TN
60,Self-emp-not-inc,148492,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,United-States,>50K,1,0.48141387,0,FN
19,Private,298891,11th,Never-married,Sales,Not-in-family,White,Female,0,0,40,Honduras,<=50K,0,7.217404e-05,0,TN
49,Self-emp-inc,229737,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,37,United-States,>50K,1,0.9999994,1,TP
27,Private,87006,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1579,40,United-States,<=50K,0,0.0015035607,0,TN
37,Federal-gov,40955,Some-college,Never-married,Other-service,Own-child,White,Male,0,0,40,Japan,<=50K,0,0.2948391,0,TN
45,Private,168262,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,40,United-States,>50K,1,0.9988757,1,TP
31,Self-emp-not-inc,111423,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K,0,0.039066028,0,TN
59,Private,192983,HS-grad,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.021293119,0,TN
23,Private,189072,Bachelors,Never-married,Tech-support,Not-in-family,Black,Female,0,0,45,United-States,<=50K,0,1.1393709e-05,0,TN
17,Private,287160,11th,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K,0,4.4666302e-07,0,TN
19,Private,42069,HS-grad,Never-married,Transport-moving,Own-child,White,Male,2176,0,45,United-States,<=50K,0,8.259687e-07,0,TN
40,,397346,Assoc-acdm,Divorced,,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0035019042,0,TN
28,Federal-gov,42003,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K,1,0.03832012,0,FN
43,Self-emp-not-inc,147269,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,,<=50K,0,0.033623166,0,TN
42,Self-emp-not-inc,201908,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,>50K,1,0.9999994,1,TP
42,Private,132481,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,24,United-States,<=50K,0,0.0028519211,0,TN
39,Private,347434,9th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,43,Mexico,<=50K,0,0.012796969,0,TN
24,Private,259865,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K,0,8.28355e-05,0,TN
39,Private,191524,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.000860767,0,TN
32,Private,235862,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K,0,0.01722107,0,TN
31,Private,37546,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.003588254,0,TN
50,Self-emp-not-inc,176867,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,3781,0,40,United-States,<=50K,0,0.0010336053,0,TN
31,Federal-gov,381645,Bachelors,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.35867476,0,TN
46,Private,239439,HS-grad,Separated,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K,0,0.00018136465,0,TN
34,Private,212781,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.81684345,1,TP
43,Private,111895,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1,0.38921866,0,FN
25,Private,153841,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,0,0.0031788538,0,TN
50,Federal-gov,36489,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.010317163,0,TN
36,Federal-gov,68781,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,United-States,<=50K,0,0.20380007,0,TN
34,Private,146980,HS-grad,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,65,United-States,<=50K,0,0.012630978,0,TN
33,,177824,HS-grad,Separated,,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.00019942864,0,TN
49,Private,94638,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.0018294096,0,TN
18,Private,184277,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,<=50K,0,1.9565532e-06,0,TN
27,Private,123984,Assoc-acdm,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,Philippines,<=50K,0,0.0005216274,0,TN
56,Self-emp-not-inc,385632,7th-8th,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.0007800987,0,TN
20,Private,200089,5th-6th,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,30,Guatemala,<=50K,0,1.9920985e-06,0,TN
24,Private,153583,Some-college,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K,0,0.00045014822,0,TN
40,Private,146908,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,1,0.85766613,1,TP
47,Self-emp-inc,212120,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.47757593,0,FN
28,Local-gov,138332,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.004989944,0,TN
46,Private,54985,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,40,United-States,>50K,1,0.95636004,1,TP
43,Private,221172,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,<=50K,0,0.14395384,0,TN
38,Private,204501,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K,1,0.9164861,1,TP
54,Private,123011,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K,1,0.89289373,1,TP
25,Private,92093,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,<=50K,0,0.017648298,0,TN
21,Private,138816,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,20,United-States,<=50K,0,2.0710841e-07,0,TN
50,Private,44116,HS-grad,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.26823032,0,TN
47,Self-emp-inc,350759,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K,1,0.7079657,1,TP
22,Private,225156,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,5.397697e-06,0,TN
18,Private,133055,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K,0,0.000638,0,TN
22,Private,58222,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.0031394914,0,TN
49,Private,114797,Bachelors,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K,0,0.070627004,0,TN
26,Private,294493,Bachelors,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K,0,0.00039057987,0,TN
29,Private,81057,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,0,0.00041603713,0,TN
47,Private,129513,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,1,0.946815,1,TP
45,Private,337825,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,0,0.4536102,0,TN
24,Private,154165,9th,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,0,0.0012906515,0,TN
53,Self-emp-not-inc,297796,10th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,0,0.00067217054,0,TN
59,Private,98350,HS-grad,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,China,<=50K,0,0.0025083823,0,TN
