age,workclass,fnlgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary,label,predicted_score,predicted_label,type
34,Private,219619,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,6.0995295e-05,0,TN
26,Private,275703,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0.015395715,0,TN
45,Private,274657,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,,<=50K,0,0.13674201,0,TN
54,Private,447555,10th,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K,0,0.027292745,0,TN
46,Private,174370,Some-college,Separated,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K,0,0.08223505,0,TN
37,Private,315291,Bachelors,Never-married,Adm-clerical,Other-relative,Black,Female,0,0,40,United-States,<=50K,0,2.401721e-05,0,TN
39,Private,103925,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,32,United-States,>50K,1,0.99999046,1,TP
63,Federal-gov,217994,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.11139357,0,TN
25,Local-gov,295289,HS-grad,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,<=50K,0,9.498919e-07,0,TN
35,Self-emp-not-inc,194404,Assoc-acdm,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,5.386182e-05,0,TN
48,Private,182541,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,United-States,>50K,1,1.0,1,TP
32,Private,195602,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,1977,45,United-States,>50K,1,0.9958294,1,TP
41,Local-gov,175149,HS-grad,Divorced,Transport-moving,Not-in-family,Black,Female,0,0,38,United-States,<=50K,0,3.373359e-05,0,TN
31,Private,129775,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,<=50K,0,0.88815135,1,FP
49,Federal-gov,203505,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.00017670993,0,TN
49,Private,139268,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K,1,0.9999908,1,TP
31,Private,196025,Doctorate,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,60,China,<=50K,0,0.6214862,1,FP
37,Private,103323,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0.06405213,0,TN
38,Private,168407,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,5721,0,44,United-States,<=50K,0,0.0059327004,0,TN
38,Local-gov,147258,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.00056381477,0,TN
32,Private,349365,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,0,0,65,United-States,<=50K,0,0.028388042,0,TN
63,Private,346975,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,7688,0,36,United-States,>50K,1,0.998934,1,TP
22,Private,270436,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.00016570128,0,TN
39,Private,22494,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0021943247,0,TN
41,Self-emp-inc,146659,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Honduras,<=50K,0,4.4632397e-05,0,TN
28,Federal-gov,214858,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,48,United-States,<=50K,0,2.0256493e-06,0,TN
41,,29115,Some-college,Widowed,,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,0.00018846184,0,TN
34,Private,232475,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0.013806767,0,TN
21,Private,163870,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,0,5.762296e-05,0,TN
62,,68461,Doctorate,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K,1,0.10743775,0,FN
48,Private,172695,Assoc-voc,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,0,0.0006423282,0,TN
39,Self-emp-inc,283338,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K,1,0.9993438,1,TP
30,Private,196385,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,35,United-States,>50K,1,0.9999993,1,TP
17,,179715,10th,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K,0,3.981115e-06,0,TN
43,Private,174575,Some-college,Divorced,Prof-specialty,Unmarried,White,Male,0,0,45,United-States,<=50K,0,0.035274804,0,TN
23,Private,166527,Some-college,Never-married,Exec-managerial,Own-child,Other,Female,0,0,40,United-States,<=50K,0,7.288085e-07,0,TN
43,Private,55294,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.8895703,1,FP
32,Self-emp-not-inc,154950,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,United-States,<=50K,0,0.03428246,0,TN
51,Private,90363,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,15024,0,40,United-States,>50K,1,0.999706,1,TP
47,State-gov,54887,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.99966323,1,TP
58,Private,104945,9th,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,60,United-States,<=50K,0,0.003627553,0,TN
34,Self-emp-not-inc,254304,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,4508,0,90,United-States,<=50K,0,3.419503e-06,0,TN
50,Local-gov,74660,Some-college,Widowed,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.021074485,0,TN
75,Private,71898,Preschool,Never-married,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,0,0,48,Philippines,<=50K,0,0.0014822029,0,TN
21,,143995,Some-college,Never-married,,Own-child,Black,Male,0,0,20,United-States,<=50K,0,1.9498033e-07,0,TN
28,Local-gov,100270,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0010484033,0,TN
43,Private,55395,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.9071387,1,FP
70,Private,176285,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,23,United-States,<=50K,0,0.0006445321,0,TN
58,State-gov,69579,Some-college,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K,0,0.013040053,0,TN
56,Private,147989,Some-college,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.088499874,0,TN
47,Self-emp-not-inc,315110,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,United-States,<=50K,0,0.0012768509,0,TN
17,Private,25690,10th,Never-married,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K,0,3.532927e-08,0,TN
29,Private,283760,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0059843734,0,TN
59,Private,214865,HS-grad,Widowed,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,<=50K,0,0.011679484,0,TN
61,Private,243283,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.019365711,0,TN
23,Private,664670,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K,0,7.7653505e-07,0,TN
51,Local-gov,117496,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K,1,0.49542245,0,FN
36,State-gov,170861,HS-grad,Separated,Other-service,Own-child,White,Female,0,0,32,United-States,<=50K,0,1.1876232e-05,0,TN
27,Local-gov,229223,Some-college,Never-married,Protective-serv,Own-child,White,Female,0,0,40,United-States,>50K,1,0.00019974704,0,FN
56,Self-emp-not-inc,26716,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,>50K,1,0.021683663,0,FN
69,Private,361561,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,3,United-States,<=50K,0,0.1919475,0,TN
76,,191024,Bachelors,Married-civ-spouse,,Husband,White,Male,0,0,30,United-States,<=50K,0,0.120510355,0,TN
36,Federal-gov,255191,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,1408,40,United-States,<=50K,0,0.04230785,0,TN
22,Private,52262,Some-college,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.0008311503,0,TN
31,Private,49325,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K,0,0.014420136,0,TN
36,Private,180686,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,1,0.03601783,0,FN
42,Private,194537,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,0,8.199099e-05,0,TN
20,Private,216889,Some-college,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K,0,1.816013e-06,0,TN
29,Private,632593,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K,0,0.0012132152,0,TN
29,Self-emp-not-inc,104423,Some-college,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,4386,0,45,United-States,>50K,1,0.7740826,1,TP
39,Private,59313,12th,Married-spouse-absent,Transport-moving,Not-in-family,Black,Male,0,0,45,,<=50K,0,2.2521328e-06,0,TN
23,Private,197387,5th-6th,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,40,Mexico,<=50K,0,1.4433412e-05,0,TN
25,Private,109009,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.001587547,0,TN
44,Private,54611,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0.0016580485,0,TN
51,Private,203435,Some-college,Divorced,Sales,Unmarried,White,Female,0,0,40,Italy,<=50K,0,0.00042105216,0,TN
29,Private,270421,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,1,0.4026361,0,FN
69,Local-gov,286983,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0.0045061675,0,TN
49,Private,148995,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.012771728,0,TN
64,,193575,11th,Never-married,,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.0010667812,0,TN
39,Private,198841,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45,United-States,>50K,1,0.99999964,1,TP
58,Private,172618,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K,1,0.9693708,1,TP
61,Private,230292,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,>50K,1,0.99985754,1,TP
63,Private,172740,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K,0,0.3962949,0,TN
55,Private,125000,Prof-school,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K,1,0.99250907,1,TP
18,Private,192409,Some-college,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,0,3.1069607e-07,0,TN
57,State-gov,141459,Some-college,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.007765458,0,TN
61,Private,193479,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,0,0,24,United-States,<=50K,0,0.00020240543,0,TN
23,Private,24395,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,30,United-States,<=50K,0,3.5187652e-06,0,TN
58,State-gov,136982,HS-grad,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,40,Honduras,<=50K,0,7.824725e-07,0,TN
18,Private,60981,Some-college,Never-married,Sales,Own-child,White,Female,2176,0,35,United-States,<=50K,0,1.16474055e-07,0,TN
26,Private,238367,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K,0,0.07872083,0,TN
52,Private,144361,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,>50K,1,0.9868285,1,TP
23,Private,293091,HS-grad,Never-married,Sales,Own-child,White,Male,0,0,30,United-States,<=50K,0,6.0048066e-08,0,TN
45,Self-emp-inc,122206,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1,0.506064,0,FN
53,Federal-gov,266598,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.8014038,1,TP
21,Private,27049,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,<=50K,0,4.0825117e-07,0,TN
51,Private,257337,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K,0,0.09251665,0,TN
21,Private,221418,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K,0,3.2996284e-06,0,TN
62,State-gov,33142,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,1,0.023457883,0,FN
56,Self-emp-not-inc,210731,7th-8th,Divorced,Sales,Other-relative,White,Male,0,0,20,Mexico,<=50K,0,1.1624191e-05,0,TN
35,Self-emp-not-inc,199753,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,<=50K,0,0.08034049,0,TN
19,,131982,Some-college,Never-married,,Own-child,White,Male,0,0,40,United-States,<=50K,0,5.908306e-06,0,TN
22,Private,72310,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,<=50K,0,0.00016487275,0,TN
46,Private,55720,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K,1,0.99469465,1,TP
48,Private,169324,HS-grad,Never-married,Other-service,Unmarried,Black,Female,0,0,32,Haiti,<=50K,0,0.0018228664,0,TN
35,Local-gov,185769,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0.4283219,0,TN
31,Private,1033222,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Male,8614,0,40,United-States,>50K,1,0.99816847,1,TP
24,Private,311376,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.00012237502,0,TN
25,Private,109419,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K,0,8.346955e-06,0,TN
22,Private,199426,Some-college,Never-married,Sales,Not-in-family,White,Female,0,0,17,United-States,<=50K,0,9.980523e-07,0,TN
21,Private,285522,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,4.062861e-06,0,TN
66,,170617,Masters,Widowed,,Not-in-family,White,Male,0,0,6,United-States,<=50K,0,3.6555673e-05,0,TN
45,Private,331643,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K,1,0.01682042,0,FN
45,Private,172274,Doctorate,Divorced,Prof-specialty,Unmarried,Black,Female,0,3004,35,United-States,>50K,1,0.9954407,1,TP
31,,99483,HS-grad,Never-married,,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,0,6.187548e-07,0,TN
21,Private,198050,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,28,United-States,<=50K,0,4.9607836e-05,0,TN
32,Private,27207,10th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0.00021768613,0,TN
24,Private,209034,Assoc-acdm,Married-civ-spouse,Sales,Own-child,White,Female,0,0,20,United-States,<=50K,0,2.5017569e-05,0,TN
37,Private,312766,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,9.441273e-05,0,TN
45,Private,167617,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K,0,0.4651335,0,TN
56,,35723,HS-grad,Divorced,,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.00010519509,0,TN
35,Private,32528,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K,0,0.0040666056,0,TN
22,Private,355686,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,1.19899305e-05,0,TN
39,Private,30673,Some-college,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,>50K,1,0.03942741,0,FN
57,Private,279636,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,>50K,1,0.0011474518,0,FN
49,Private,68505,9th,Divorced,Other-service,Not-in-family,Black,Male,0,0,37,United-States,<=50K,0,1.2214835e-05,0,TN
43,State-gov,254817,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0006113843,0,TN
30,Private,72887,HS-grad,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,3411,0,40,United-States,<=50K,0,0.0008207654,0,TN
28,State-gov,225904,Prof-school,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K,0,0.010288903,0,TN
41,Private,138907,HS-grad,Divorced,Priv-house-serv,Other-relative,Black,Female,0,0,40,United-States,<=50K,0,1.8556139e-07,0,TN
23,Private,165064,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0.00019275426,0,TN
25,Private,512771,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K,0,0.33323127,0,TN
39,Private,245361,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,25,United-States,<=50K,0,0.0031521989,0,TN
50,Private,341797,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,0,0.00042656105,0,TN
54,Self-emp-inc,298215,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K,1,0.850383,1,TP
44,Private,210648,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K,1,0.7252972,1,TP
32,Private,313835,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K,1,0.13338111,0,FN
51,Self-emp-inc,100029,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K,1,1.0,1,TP
41,Private,118853,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K,0,0.32652158,0,TN
36,Private,49837,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.31193674,0,TN
37,Private,349116,HS-grad,Never-married,Sales,Not-in-family,Black,Male,0,0,44,United-States,<=50K,0,0.017177852,0,TN
58,Private,256274,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.0007251536,0,TN
44,State-gov,167265,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K,1,0.90554476,1,TP
33,Private,264936,HS-grad,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K,0,5.828757e-06,0,TN
57,Private,61474,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,United-States,>50K,1,0.99990344,1,TP
26,Private,459548,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,20,Mexico,<=50K,0,1.576224e-08,0,TN
24,,212300,HS-grad,Separated,,Not-in-family,White,Female,0,0,38,United-States,<=50K,0,1.2546031e-05,0,TN
47,Private,256522,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,,<=50K,0,0.022821328,0,TN
24,Private,235894,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.005211172,0,TN
20,Private,122166,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,1.3111504e-06,0,TN
33,Private,111746,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Portugal,<=50K,0,0.017000914,0,TN
57,Self-emp-inc,107617,HS-grad,Separated,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,>50K,1,7.5179494e-05,0,FN
32,Private,177792,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,48,United-States,>50K,1,0.7726764,1,TP
54,Private,163894,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K,0,0.8515177,1,FP
57,State-gov,250976,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.072676934,0,TN
36,Private,162424,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K,0,0.1820224,0,TN
36,Private,33001,HS-grad,Divorced,Farming-fishing,Unmarried,White,Male,0,0,50,United-States,<=50K,0,0.00062854047,0,TN
51,Local-gov,387250,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K,1,0.55667865,1,TP
60,Federal-gov,27466,Some-college,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,England,<=50K,0,0.9699711,1,FP
27,Private,381789,12th,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,55,United-States,<=50K,0,4.0569692e-05,0,TN
17,Private,116626,11th,Never-married,Handlers-cleaners,Own-child,White,Male,0,1719,18,United-States,<=50K,0,7.510452e-09,0,TN
40,State-gov,119578,Bachelors,Never-married,Prof-specialty,Unmarried,White,Female,0,0,20,United-States,<=50K,0,6.098064e-06,0,TN
63,Self-emp-not-inc,231105,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,>50K,1,0.0187118,0,FN
29,Local-gov,167544,Assoc-acdm,Divorced,Other-service,Unmarried,White,Female,0,0,13,United-States,<=50K,0,7.1578224e-06,0,TN
33,Self-emp-not-inc,249249,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K,1,0.0003777994,0,FN
36,Local-gov,114719,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K,1,0.6148676,1,TP
42,Private,163003,Bachelors,Married-spouse-absent,Tech-support,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,0,0.01485819,0,TN
28,Private,297735,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K,1,0.019524159,0,FN
22,Private,210474,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,4.7576787e-06,0,TN
22,Private,137510,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.0013542314,0,TN
48,Self-emp-inc,369522,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,United-States,>50K,1,0.95602816,1,TP
57,Private,334224,Some-college,Married-civ-spouse,Craft-repair,Wife,White,Female,9386,0,40,United-States,>50K,1,0.99966335,1,TP
76,Private,208843,7th-8th,Widowed,Protective-serv,Not-in-family,White,Male,0,0,30,United-States,<=50K,0,9.781712e-05,0,TN
31,Private,409622,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0,0,36,Mexico,<=50K,0,0.00016357978,0,TN
21,Private,227986,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,0,1.6420086e-07,0,TN
45,State-gov,67544,Masters,Divorced,Protective-serv,Not-in-family,White,Male,0,0,50,United-States,<=50K,0,0.00042288078,0,TN
36,Private,247600,Assoc-acdm,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,Taiwan,<=50K,0,0.0016840324,0,TN
46,Private,54190,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K,0,0.036197092,0,TN
19,Private,186159,Some-college,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.000111390844,0,TN
40,Private,245529,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.19443278,0,TN
51,Private,87205,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,0,0,55,England,<=50K,0,0.21402712,0,TN
20,Private,284317,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,<=50K,0,1.2598029e-05,0,TN
42,Private,183241,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,45,United-States,>50K,1,0.9504061,1,TP
59,Private,61885,12th,Divorced,Transport-moving,Other-relative,Black,Male,0,0,35,United-States,<=50K,0,7.330208e-05,0,TN
22,Private,554317,9th,Married-spouse-absent,Other-service,Other-relative,White,Male,0,0,35,Mexico,<=50K,0,4.499578e-05,0,TN
42,Private,182342,Some-college,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K,0,0.05661931,0,TN
38,Private,166585,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K,0,0.63488585,1,FP
37,Private,201531,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K,0,0.00224541,0,TN
60,Self-emp-not-inc,327474,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,<=50K,0,0.15228899,0,TN
58,Self-emp-not-inc,261230,Some-college,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,0,0.00014024603,0,TN
53,Private,470368,Assoc-acdm,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,<=50K,0,2.2636887e-07,0,TN
41,Private,193626,HS-grad,Married-spouse-absent,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K,0,0.00015140805,0,TN
18,Private,141626,Some-college,Never-married,Tech-support,Own-child,White,Male,2176,0,20,United-States,<=50K,0,4.3693355e-08,0,TN
73,Self-emp-not-inc,109833,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K,0,0.014933233,0,TN
48,Federal-gov,94342,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K,0,0.28028572,0,TN
27,Private,228472,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K,1,0.16106372,0,FN
24,Private,449432,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K,0,0.0070431563,0,TN
29,Private,149324,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States,>50K,1,0.27162135,0,FN
31,Private,159187,HS-grad,Divorced,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K,0,0.00023035426,0,TN
26,Local-gov,190350,Bachelors,Never-married,Prof-specialty,Own-child,Black,Female,0,0,35,United-States,<=50K,0,0.00010815006,0,TN
38,Private,131461,9th,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,24,Haiti,<=50K,0,0.0010448546,0,TN
39,Self-emp-not-inc,343476,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,Japan,>50K,1,0.999998,1,TP
44,Self-emp-inc,120277,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,45,United-States,>50K,1,0.9999993,1,TP
